Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
Resumed from /workspace/curriculum_p2.zip
---------------------------------
| rollout/           |          |
|    explained_variance   | -0.0017      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0277      |
|    n_updates            | 5140         |
|    policy_gradient_loss | -0.0072      |
|    std                  | 0.912        |
|    value_loss           | 0.00805      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 112          |
|    ep_rew_mean          | 0.336        |
| time/                   |              |
|    fps                  | 95           |
|    iterations           | 46           |
|    time_elapsed         | 122          |
|    total_timesteps      | 132096       |
| train/                  |              |
|    approx_kl            | 0.0033964927 |
|    clip_fraction        | 0.00781      |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.66        |
|    explained_variance   | 0.0018       |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0289      |
|    n_updates            | 5150         |
|    policy_gradient_loss | -0.000631    |
|    std                  | 0.916        |
|    value_loss           | 0.0075       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 112          |
|    ep_rew_mean          | 0.333        |
| time/                   |              |
|    fps                  | 95           |
|    iterations           | 47           |
|    time_elapsed         | 125          |
|    total_timesteps      | 132352       |
| train/                  |              |
|    approx_kl            | 0.0048051174 |
|    clip_fraction        | 0.0109       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.66        |
|    explained_variance   | -2.22e-05    |
|    learning_rate        | 0.0003       |
|    loss                 | 3.37         |
|    n_updates            | 5160         |
|    policy_gradient_loss | -0.000453    |
|    std                  | 0.916        |
|    value_loss           | 1.7          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 112          |
|    ep_rew_mean          | 0.328        |
| time/                   |              |
|    fps                  | 95           |
|    iterations           | 48           |
|    time_elapsed         | 128          |
|    total_timesteps      | 132608       |
| train/                  |              |
|    approx_kl            | 0.0064816233 |
|    clip_fraction        | 0.0613       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.66        |
|    explained_variance   | 0.000727     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0258      |
|    n_updates            | 5170         |
|    policy_gradient_loss | -0.00437     |
|    std                  | 0.915        |
|    value_loss           | 0.00635      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 112          |
|    ep_rew_mean          | 0.322        |
| time/                   |              |
|    fps                  | 95           |
|    iterations           | 49           |
|    time_elapsed         | 130          |
|    total_timesteps      | 132864       |
| train/                  |              |
|    approx_kl            | 0.0037585008 |
|    clip_fraction        | 0.00781      |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.66        |
|    explained_variance   | -0.000441    |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0277      |
|    n_updates            | 5180         |
|    policy_gradient_loss | -0.00139     |
