Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
Resumed from /workspace/curriculum_p2.zip
---------------------------------
| rollout/           |          |
|    entropy_loss         | -2.71       |
|    explained_variance   | 0.00128     |
|    learning_rate        | 0.0003      |
|    loss                 | 9.67        |
|    n_updates            | 5140        |
|    policy_gradient_loss | -0.0232     |
|    std                  | 0.94        |
|    value_loss           | 13.6        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 117         |
|    ep_rew_mean          | -0.512      |
| time/                   |             |
|    fps                  | 96          |
|    iterations           | 46          |
|    time_elapsed         | 122         |
|    total_timesteps      | 132096      |
| train/                  |             |
|    approx_kl            | 0.003864915 |
|    clip_fraction        | 0.0293      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.71       |
|    explained_variance   | 0.0959      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0241     |
|    n_updates            | 5150        |
|    policy_gradient_loss | -0.00262    |
|    std                  | 0.938       |
|    value_loss           | 0.0112      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 117          |
|    ep_rew_mean          | -0.51        |
| time/                   |              |
|    fps                  | 96           |
|    iterations           | 47           |
|    time_elapsed         | 125          |
|    total_timesteps      | 132352       |
| train/                  |              |
|    approx_kl            | 0.0055078315 |
|    clip_fraction        | 0.041        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.71        |
|    explained_variance   | 0.0587       |
|    learning_rate        | 0.0003       |
|    loss                 | -0.00385     |
|    n_updates            | 5160         |
|    policy_gradient_loss | -0.00172     |
|    std                  | 0.937        |
|    value_loss           | 0.0177       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 117         |
|    ep_rew_mean          | -0.516      |
| time/                   |             |
|    fps                  | 96          |
|    iterations           | 48          |
|    time_elapsed         | 127         |
|    total_timesteps      | 132608      |
| train/                  |             |
|    approx_kl            | 0.010360517 |
|    clip_fraction        | 0.111       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.71       |
|    explained_variance   | 0.00405     |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0449     |
|    n_updates            | 5170        |
|    policy_gradient_loss | -0.0125     |
|    std                  | 0.937       |
|    value_loss           | 0.00612     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 116          |
|    ep_rew_mean          | -0.296       |
| time/                   |              |
|    fps                  | 95           |
|    iterations           | 49           |
|    time_elapsed         | 130          |
|    total_timesteps      | 132864       |
| train/                  |              |
|    approx_kl            | 0.0073345215 |
|    clip_fraction        | 0.105        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.71        |
|    explained_variance   | -0.206       |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0302      |
|    n_updates            | 5180         |
